episode_id,max_relative_kw_clean,max_relative_kw_ramp,max_ED_signed_clean,max_ED_signed_ramp,max_ED_positive_clean,max_ED_positive_ramp,max_delta_relative_kw,max_delta_ED_signed,max_delta_ED_positive,mean_delta_ED_signed,mean_delta_ED_positive,pct_ventanas_delta_ED_signed_positivo,pct_ventanas_delta_ED_positive_positivo,racha_max_delta_ED_signed_positivo,racha_max_delta_ED_positive_positivo,timestamp_maximo_ED,posicion_relativa_maximo_ED,n_ventanas_afectadas,hidden_energy_kwh,hidden_energy_pct,duration_min,rho_final,grupo_temporal,ramp_induced_detected,alto_impacto
ramp_lineal__0720_0.30_12,0.025129737332463264,0.03145843371748924,0.07018524124006478,0.06860498310471759,0.05877757390901242,0.05668674266664178,0.008471053093671799,0.02519372763417022,0.016194353228143044,0.0023507723467124132,-0.00021257818749672956,33.33333333333333,44.44444444444444,4,4,2009-10-18 02:23:00,0.17647058823529413,18,3.00694349537037,26.52966957459712,720,0.3,D,False,True
ramp_lineal__0720_0.30_13,0.01808694750070572,0.01930294558405876,0.080467327936268,0.07778013601346519,0.06519745992817771,0.052521518522035134,0.01211750041693449,0.012676621938665783,0.012832958287018768,0.0009082244914004307,-0.0019118983621416996,38.88888888888889,44.44444444444444,3,4,2009-03-05 13:23:00,0.7058823529411765,18,5.720799356481478,42.8722332898953,720,0.3,D,False,True
ramp_lineal__0720_0.30_14,0.02114165760576725,0.039014119654893875,0.032010344223527026,0.057110287397663155,0.027984156587755948,0.05305122118060605,0.019617825746536255,0.03967743674026325,0.04296216306066203,0.008006486749013532,0.00900984719931999,50.0,44.44444444444444,6,6,2009-11-27 05:23:00,0.7058823529411765,18,3.343686921296296,27.85044190587071,720,0.3,D,False,True
ramp_lineal__0720_0.30_16,0.026884347200393677,0.03286853805184364,0.056306921266779726,0.060589386352554786,0.04588123810637724,0.04577223584374352,0.009260831400752068,0.024811039475197447,0.019082983572341734,0.004571046206188947,0.002744616016807508,55.55555555555556,50.0,7,5,2009-07-23 08:23:00,0.47058823529411764,18,4.216440569444444,36.16882082844861,720,0.3,C,False,True
ramp_lineal__0720_0.30_18,0.02520948462188244,0.03493553400039673,0.040760371759534196,0.05290911392975826,0.03407527947733245,0.04774618225921028,0.01720402017235756,0.03258285273857213,0.0334506994209116,-0.00019303282060926825,0.0005175573057332744,33.33333333333333,33.33333333333333,4,4,2009-11-16 18:23:00,0.7058823529411765,18,2.922574212962962,24.50953559247383,720,0.3,D,False,True
ramp_lineal__0720_0.30_23,0.026336204260587692,0.03233689069747925,0.035832578955832785,0.049887852027451926,0.029276273216310936,0.04527644253598362,0.009368054568767548,0.014883375041625013,0.02130479612482599,0.00460364966793224,0.004901325959262916,72.22222222222221,83.33333333333334,6,7,2009-06-07 04:23:00,0.8823529411764706,18,5.501544546296296,35.19111650082919,720,0.3,D,False,True
ramp_lineal__0720_0.30_25,0.03308219462633133,0.03645971789956093,0.054561743686375404,0.07288161681367157,0.04838458717529586,0.051020373382206545,0.0035167187452316284,0.020997424906754873,0.010393852273541865,0.006274268452244527,0.0010491351630130398,77.77777777777779,55.55555555555556,11,5,2009-03-08 12:23:00,0.7647058823529411,18,4.386210888888891,46.93092186996597,720,0.3,D,False,True
ramp_lineal__0720_0.30_26,0.02240532822906971,0.023069363087415695,0.08142387869305989,0.07866037915230471,0.06624991042111701,0.06331877352977068,0.002757234498858452,0.009070880111118963,0.0032777720099843068,-0.001172175247662788,-0.0016509007397827067,22.22222222222222,27.77777777777778,4,2,2009-01-19 14:23:00,0.17647058823529413,18,7.022317361111114,41.63766645782235,720,0.3,D,False,True
ramp_lineal__0720_0.30_29,0.031242238357663155,0.039036575704813004,0.040900293296526516,0.06072189810548504,0.034082582110633794,0.05672914982613087,0.0118640698492527,0.030863644237064773,0.033124863465142367,0.013666457025254201,0.01385752316278093,88.88888888888889,83.33333333333334,14,13,2009-07-10 16:23:00,1.0,18,4.276025023148147,43.12204418216989,720,0.3,D,False,True
ramp_lineal__0720_0.30_35,0.030467970296740532,0.03822317719459534,0.06313340704071341,0.07666090625740696,0.04237846705266601,0.059398623856922864,0.01090882159769535,0.015603364830346224,0.027237221438814303,0.008691412397628318,0.007633717051288172,100.0,72.22222222222221,18,10,2009-08-11 04:23:00,0.8823529411764706,18,5.460878564814816,45.40931293969528,720,0.3,D,False,True
ramp_lineal__0720_0.30_36,0.03791949152946472,0.04015987738966942,0.06483304195492763,0.07697242675920447,0.05029061989393523,0.052712825102724487,0.004172518849372864,0.017702275698225314,0.009079926843959567,0.008325482052375021,0.0027134746364074125,83.33333333333334,72.22222222222221,13,7,2009-07-29 00:23:00,0.7058823529411765,18,4.032081828703704,40.94814385083178,720,0.3,D,False,True
ramp_lineal__0720_0.30_40,0.019657349213957787,0.027511175721883774,0.05829028094703047,0.05776837934898661,0.04341710311190646,0.04341628662736505,0.012482105754315853,0.014634034878877687,0.015497560691158829,0.00012625548795972065,0.0010096838855494282,44.44444444444444,50.0,4,5,2009-04-19 16:23:00,0.058823529411764705,18,3.854836254629632,35.90626023096761,720,0.3,D,False,True
ramp_lineal__0720_0.30_42,0.0174496341496706,0.03203074261546135,0.0493757899116624,0.05048086443298354,0.03212195269404245,0.046325914887056265,0.015351355075836182,0.024224886371715607,0.0338355169281767,-5.9036059559141536e-05,0.004023272992466381,44.44444444444444,33.33333333333333,6,6,2009-02-26 00:23:00,0.6470588235294118,18,3.042478217592592,39.266903507815904,720,0.3,D,False,True
ramp_lineal__0720_0.30_47,0.02973191812634468,0.03623924404382706,0.06433043735798767,0.06387253048062998,0.032334562859996564,0.04365511329087736,0.008417772129178047,0.022950952213506112,0.016915623462196393,0.0023932687661023166,0.003414837915177679,66.66666666666666,55.55555555555556,4,6,2009-04-26 18:23:00,0.7647058823529411,18,7.543700078703706,42.02938429130373,720,0.3,D,False,True
ramp_lineal__0720_0.30_48,0.01507592760026455,0.018903160467743874,0.07015037242263338,0.06433274628279526,0.05568054676814584,0.05037806576244784,0.0050713615491986275,2.07218008399096e-05,0.0018899700710213047,-0.006039246406668189,-0.00390901109739841,11.11111111111111,16.666666666666664,2,2,2009-12-01 13:23:00,0.35294117647058826,18,4.854786805555554,28.077932295120725,720,0.3,D,False,True
ramp_lineal__0720_0.50_00,0.025255756452679634,0.025215527042746544,0.0846538067694307,0.07888285999848885,0.06736875401836868,0.06130734322338414,0.001197420759126544,0.00018300426571984246,0.0001990186440721381,-0.0030499923323366214,-0.003156596855688917,5.555555555555555,5.555555555555555,1,1,2009-02-23 06:23:00,0.47058823529411764,18,6.58067185185185,26.733093864413885,720,0.5,C,False,True
